,Dateof_Listing,Term,LoanStatus,BorrowerRate,Prosper_Rating,Listing,Occupation,EmploymentStatus,HomeOwner,DelinquenciesLast7Years,MonthlyIncome,LoanKey,OnTimeProsperPayments,Amountof_Loan
106217,2012-01-08 09:14:01.227,36,Completed,0.3099,E,7,Military Enlisted,Full-time,True,0.0,5416.666667,155436405401126866E2967,21.0,2000
106218,2014-02-22 01:24:57.953,36,Current,0.1189,A,20,Professional,Employed,False,12.0,5416.666667,C84F3706848939133D1F13B,11.0,6000
106221,2010-09-22 11:15:23.410,36,Completed,0.0785,AA,1,Professional,Employed,True,0.0,7500.0,786C35988146376637E708E,6.0,6250
106223,2014-01-31 06:55:18.307,36,Current,0.3059,HR,1,Construction,Employed,False,0.0,5833.333333,EDC5370496125572497E0C4,12.0,2000
106227,2012-05-21 11:42:05.243,60,Current,0.261,D,1,Other,Employed,True,0.0,7500.0,C508365174572137041FF37,7.0,15000
106229,2012-02-09 21:18:58.500,12,Completed,0.2484,E,15,Computer Programmer,Self-employed,True,0.0,25000.0,45C33643685243244A2139B,40.0,4000
106233,2013-07-11 09:47:59.277,60,Current,0.1269,A,2,Analyst,Employed,True,0.0,7083.333333,FA4D36875385903605009A8,63.0,5000
106244,2010-11-09 14:31:21.967,36,Completed,0.1055,A,1,Professional,Full-time,True,0.0,14583.333333,9D71360351915049828A1A9,6.0,5200
106250,2013-11-22 18:51:26.427,36,Current,0.0629,AA,1,Analyst,Employed,False,0.0,7083.333333,4B1D369912087886092DE51,19.0,15000
106251,2013-08-12 07:48:56.010,36,Current,0.1509,B,2,Nurse (RN),Employed,True,0.0,7333.333333,EE353690758341624F0DB82,19.0,3000
106256,2014-01-27 11:24:05.203,36,Current,0.1099,A,6,Engineer - Electrical,Employed,False,0.0,5833.333333,0F2D3704823499826FF4321,32.0,6000
106257,2013-05-22 19:01:56.503,36,Current,0.1299,A,1,Computer Programmer,Employed,False,0.0,11666.666667,D0B2368241173596788D35A,30.0,15000
106258,2011-07-19 08:32:07.400,36,Current,0.3099,E,7,Analyst,Employed,False,0.0,4166.666667,A797362791013832693DF3F,54.0,3500
106259,2014-02-26 20:15:02.680,36,Current,0.196,D,1,Other,Employed,True,2.0,7999.333333,A6E837072520089752DB0D6,10.0,15000
106261,2009-07-27 00:04:39.403,36,Completed,0.295,E,6,Administrative Assistant,Full-time,False,6.0,3120.833333,825C3564935081552D8CFCC,24.0,1200
106263,2009-07-23 17:05:50.223,36,Completed,0.1647,B,3,Pilot - Private/Commercial,Full-time,True,0.0,6666.666667,64DA3563301143818B5A330,13.0,2000
106267,2013-11-07 21:11:14.510,36,Current,0.152,B,3,Retail Management,Self-employed,False,0.0,4000.0,ED1736972264432227D5456,11.0,15000
106272,2013-09-23 06:50:14.793,36,Current,0.2085,D,1,Executive,Employed,True,0.0,18883.25,137E369329989344773683E,20.0,15000
106284,2014-03-04 13:44:05.830,36,Current,0.1199,A,1,Computer Programmer,Employed,False,2.0,4083.333333,445237075092683810C4DC3,33.0,11000
106287,2014-01-15 16:05:58.243,36,Current,0.1355,B,1,Professional,Employed,True,0.0,7750.0,7F2737043297836731D7BF1,11.0,10000
106292,2013-10-14 22:50:28.547,60,Current,0.1199,A,2,Other,Employed,False,0.0,8625.0,06963695141610740992658,21.0,6500
106294,2011-07-05 12:35:58.840,36,Current,0.3125,HR,1,Professional,Full-time,True,27.0,6625.0,6E953623315023238ABCDCB,36.0,2000
106299,2013-06-26 13:45:05.577,36,Current,0.1639,B,19,Laborer,Employed,True,0.0,5833.333333,498D36863717742113327D9,9.0,2000
106300,2013-04-27 20:45:03.700,36,Current,0.1679,B,1,Professional,Self-employed,False,0.0,11666.666667,11563680063679908B17084,9.0,10000
106308,2013-06-08 05:40:42.713,60,Current,0.1519,B,6,Truck Driver,Employed,True,10.0,3333.333333,4F4E3684955473283291043,44.0,2000
106324,2012-09-24 16:34:15.187,36,Chargedoff,0.3177,HR,2,Professional,Employed,True,0.0,3333.333333,02373662053733884C00B31,8.0,4000
106328,2013-03-26 18:32:23.620,60,Current,0.2672,D,2,Engineer - Electrical,Employed,True,1.0,5416.666667,1FAA3682246450526C242C2,13.0,9000
106335,2014-01-24 09:07:25.723,60,Current,0.1099,A,1,Professional,Employed,True,0.0,10269.75,ABC03704241306230F26EA6,47.0,20000
106337,2009-12-10 12:51:19.400,36,Completed,0.257,C,1,Professor,Full-time,False,0.0,1878.333333,6EBE3574003456630833367,51.0,2550
106342,2011-03-02 13:00:16.237,36,Completed,0.3099,E,1,Laborer,Full-time,False,0.0,3000.0,37DB36299934589167C7AC9,7.0,7500
106343,2011-06-23 12:12:33.647,36,Chargedoff,0.3099,E,1,Other,Employed,False,1.0,2916.666667,E8433623212290129000E1C,33.0,3000
106345,2013-05-22 18:33:32.970,36,Current,0.1299,A,2,Executive,Full-time,False,0.0,4166.666667,02C536830759142936AB528,25.0,8000
106358,2012-08-15 18:10:36.670,36,Chargedoff,0.2259,D,1,Clerical,Full-time,False,0.0,1500.0,5A293659954485357B44C2E,20.0,2500
106361,2010-12-20 06:25:51.980,36,Completed,0.2775,D,7,Other,Employed,False,18.0,3958.333333,2E673607802801898191DED,31.0,5000
106371,2013-06-08 03:52:36.573,60,Completed,0.1519,B,15,Engineer - Electrical,Employed,True,10.0,15656.666667,BEF33684450351898737C88,13.0,5000
106374,2013-04-05 16:46:37.440,36,Completed,0.1599,B,15,Engineer - Mechanical,Employed,False,0.0,7991.75,EC173678733628293FCEE44,19.0,10000
106383,2012-09-06 03:39:16.020,60,Current,0.2684,D,1,Clerical,Full-time,True,0.0,3994.583333,7A7C36603936785219C65A7,9.0,4000
106386,2012-02-03 11:32:19.490,36,Past Due (31-60 days),0.3099,E,1,Other,Self-employed,False,18.0,1666.666667,7C01364332609281363EED0,21.0,3000
106391,2011-07-09 18:07:29.313,36,Completed,0.1029,A,6,Student - College Graduate Student,Part-time,False,0.0,500.0,D5CB362392680482934EB8D,12.0,2000
106392,2010-07-14 10:03:39.447,36,Completed,0.1385,B,1,Analyst,Full-time,True,0.0,6250.0,C1D03594295892776BE8569,42.0,6000
106406,2011-04-21 17:42:08.513,36,Completed,0.2199,D,7,Administrative Assistant,Employed,False,3.0,3780.416667,11993618185934530D6F59F,65.0,4600
106414,2010-05-27 17:18:58.640,36,Completed,0.1485,B,1,Computer Programmer,Full-time,True,0.0,3000.0,CA0A359009124491408193F,31.0,8000
106419,2011-03-15 21:53:27.107,36,Current,0.2199,D,2,Other,Full-time,False,0.0,3750.0,F75E36141279550704B98FC,34.0,2500
106420,2013-05-02 13:40:46.767,36,Current,0.1203,A,1,Other,Employed,False,0.0,6666.666667,672936821613518829C294F,50.0,15000
106421,2013-04-01 11:35:14.183,60,Current,0.1269,A,1,Other,Other,True,29.0,1800.0,A37E3679990315791A387E4,19.0,7500
106429,2012-04-25 06:36:16.903,36,Current,0.0964,A,1,Computer Programmer,Employed,True,0.0,8250.0,E1513648412828190AE7BCB,12.0,6000
106430,2013-05-20 05:16:35.240,36,Current,0.0974,A,1,Construction,Employed,True,0.0,8750.0,054B3682283993952052435,7.0,13000
106435,2009-09-24 21:04:21.643,36,Completed,0.1495,B,1,Engineer - Mechanical,Full-time,False,0.0,3916.666667,A000357087015123085E3AB,32.0,10000
106439,2012-02-17 21:50:13.707,36,Completed,0.2287,D,2,Food Service Management,Employed,False,0.0,3533.333333,D4DA3644961980895E61523,35.0,7000
106441,2011-10-30 12:31:15.007,60,Current,0.2605,C,1,Teacher,Employed,True,0.0,3750.0,666E36347417071110701EE,9.0,9000
106444,2011-08-05 04:56:55.193,36,Current,0.3099,E,6,Other,Employed,False,4.0,2750.0,223136266377395766AAF96,48.0,2000
106453,2011-06-18 11:21:34.663,36,Current,0.2399,D,1,Teacher,Employed,False,3.0,5811.166667,BA573621961689979BDBF08,35.0,5000
106455,2010-04-21 12:16:34.947,36,Completed,0.092,A,1,Food Service Management,Full-time,False,0.0,3750.0,CFDD358687817621856DAFD,25.0,5000
106461,2013-01-29 14:28:22.353,36,Completed,0.2124,C,18,Other,Full-time,False,0.0,4000.0,663036735796440019B50BA,24.0,3000
106467,2012-06-10 08:23:15.497,60,Completed,0.183,B,2,Professional,Full-time,True,0.0,4633.333333,68893655379220982572E74,21.0,15000
106481,2010-08-26 16:00:06.167,36,Completed,0.2975,HR,7,Professional,Full-time,True,18.0,10000.0,E2D73597266915885492C6A,34.0,4000
106486,2012-08-29 06:07:45.217,36,Current,0.1299,A,1,Professional,Employed,True,0.0,2791.666667,A9803659826265334AE365F,35.0,17500
106492,2012-02-26 17:44:07.003,36,Current,0.0899,A,7,Other,Other,False,0.0,1666.666667,AD4A3647039317670E1EACA,11.0,6000
106511,2012-01-25 11:57:18.853,36,Current,0.2024,C,1,Accountant/CPA,Employed,False,0.0,1791.666667,E167364067240578274FD5E,9.0,7000
106516,2011-08-18 10:36:28.890,36,Current,0.1029,A,3,Professional,Full-time,False,0.0,4333.333333,A2E0362954068006036B9E0,18.0,12000
106525,2013-05-08 13:19:44.210,60,Current,0.2916,E,1,Other,Employed,False,0.0,4166.666667,DDC1368211889729784391C,34.0,4000
106529,2013-10-04 10:07:00.003,36,Current,0.1299,A,2,Other,Employed,True,0.0,3666.666667,73B23695903280178E2CF76,71.0,10000
106541,2011-04-27 18:36:49.977,36,Current,0.1899,C,7,Other,Employed,True,0.0,3916.666667,F4E53624505788383A5481A,55.0,4000
106542,2012-08-24 17:48:06.533,36,Current,0.2259,D,1,Other,Employed,False,0.0,3425.083333,77533661661708451A88085,9.0,10000
106543,2013-11-27 06:27:49.733,36,Current,0.0605,AA,1,Accountant/CPA,Employed,True,0.0,8750.0,22B73699774088244632DA0,71.0,12000
106548,2011-06-23 08:00:38.903,36,Completed,0.0799,AA,7,Analyst,Employed,True,0.0,7916.666667,FF4B36245947914359B7A3E,33.0,12500
106549,2009-08-06 03:20:22.807,36,Chargedoff,0.21,C,1,Analyst,Full-time,True,0.0,7223.0,C7B03563391087877BF069F,20.0,5000
106553,2010-01-28 10:16:31.173,36,Completed,0.2095,C,1,Analyst,Full-time,True,1.0,4666.666667,00153582981339054A8F1B5,20.0,6500
106556,2012-02-15 05:08:11.937,60,Current,0.1845,B,1,Professional,Employed,True,0.0,8750.0,3D7C36428045210094D597F,35.0,9000
106563,2012-01-28 15:44:55.430,12,Completed,0.1409,C,3,Professional,Employed,False,0.0,5000.0,0BDF36417695227047FA5DF,51.0,2000
106567,2013-07-26 19:02:42.107,36,Current,0.0759,AA,1,Professional,Employed,False,0.0,4291.666667,E3A9368900964928661894F,28.0,5000
106578,2013-07-03 09:43:00.850,36,Completed,0.2492,D,2,Professional,Employed,False,0.0,5064.583333,213D3687907089101FEEC7D,59.0,4000
106580,2010-10-20 06:31:26.270,36,Completed,0.18,HR,3,Sales - Retail,Self-employed,True,1.0,1541.666667,31BF360300004807304E7D2,44.0,3200
106587,2013-02-20 21:31:31.737,36,Past Due (1-15 days),0.3134,HR,1,Waiter/Waitress,Employed,True,0.0,2083.333333,ECBC367709177720568B8FA,30.0,4000
106589,2014-02-24 09:13:39.243,36,Current,0.1485,B,1,Professional,Employed,True,0.0,9416.666667,C9403706806668745DE00F0,21.0,17000
106593,2013-07-23 12:25:38.680,36,Current,0.1089,A,1,Clerical,Employed,True,0.0,3208.333333,C6763687446611311730781,7.0,7500
106595,2013-09-05 08:49:24.280,36,Current,0.2159,C,2,Professional,Employed,True,1.0,3500.0,292036951124193206F0D6B,10.0,4000
106598,2014-01-08 13:33:49.777,36,Current,0.099,A,2,Other,Employed,True,0.0,2500.0,D29537071672963947C8D13,7.0,4000
106611,2011-09-23 07:40:54.107,36,Current,0.1899,C,1,Professional,Full-time,False,2.0,5000.0,095736306208875465AA206,72.0,5000
106614,2012-03-30 06:52:07.887,60,Current,0.1296,A,2,Other,Full-time,True,0.0,25166.666667,B6F136474338860414F71D0,9.0,13000
106618,2012-06-24 18:39:15.207,36,Completed,0.0974,A,7,Accountant/CPA,Employed,True,0.0,10000.0,A0BA3657948878146AD4268,9.0,4000
106619,2012-11-20 20:11:05.860,60,Current,0.3232,E,6,Engineer - Mechanical,Employed,True,0.0,5416.666667,E37F3667920796277B4E17D,34.0,4000
106620,2013-11-14 11:21:44.323,36,Current,0.2045,C,1,Other,Employed,True,0.0,7916.666667,06EB369829516544886C001,13.0,20000
106627,2013-08-11 17:39:44.333,60,Current,0.1219,A,2,Professional,Employed,False,2.0,24998.25,F223369188170615579CDC0,4.0,25000
106629,2010-04-19 21:25:08.923,36,Chargedoff,0.2625,D,1,Other,Full-time,False,15.0,1666.666667,42BA3586368537139C49D2B,28.0,2500
106650,2012-06-20 15:05:50.077,12,Completed,0.0565,AA,19,Military Officer,Employed,True,0.0,11899.25,427B36542697281806D78CA,62.0,2000
106666,2011-11-15 16:56:40.607,36,Current,0.2574,D,1,Religious,Full-time,False,0.0,2041.666667,3F7E36347817836551AAC79,16.0,5500
106673,2011-08-09 09:58:10.040,60,Current,0.2699,D,1,Teacher,Full-time,True,2.0,1868.0,FADB3628058856808E7A4B0,11.0,10000
106677,2014-01-13 08:16:14.257,36,Current,0.1189,A,18,Civil Service,Employed,False,0.0,4166.666667,09883704208322507BEA298,141.0,4000
106681,2011-08-16 05:18:56.083,36,Chargedoff,0.3125,HR,3,Social Worker,Full-time,True,0.0,4166.666667,35BC36265377386589A5B03,5.0,4000
106682,2012-04-28 17:30:00.483,36,Current,0.0964,A,1,Other,Employed,False,0.0,2500.0,391F3649703285982EF7A83,10.0,2500
106685,2010-11-10 20:35:06.243,36,Completed,0.3435,E,6,Postal Service,Full-time,True,21.0,5166.666667,9F793605317360913EFD6C5,20.0,2800
106696,2011-04-30 14:25:09.957,36,Completed,0.2899,E,1,Other,Full-time,False,0.0,5000.0,88603619064288117959D27,1.0,7500
106712,2013-02-05 16:28:56.467,60,Current,0.1474,B,1,Accountant/CPA,Employed,True,0.0,6916.666667,87B836749231940252DCBE4,13.0,15000
106715,2011-02-08 13:47:52.837,36,Completed,0.1029,A,7,Professional,Full-time,False,0.0,4250.0,736536282751771326CE557,15.0,11076
106719,2011-12-24 22:40:42.267,36,Current,0.0974,A,1,Professional,Employed,False,0.0,5833.333333,99B636392276848452CB6C9,18.0,3500
106729,2012-07-25 07:43:08.033,36,Current,0.0974,A,1,Other,Employed,True,0.0,11666.666667,10203657283079914EED7AB,9.0,5000
106733,2013-10-21 09:13:23.890,36,Current,0.152,B,1,Professional,Employed,True,0.0,4600.0,6E2536970458194872F26FA,4.0,3000
106736,2011-07-20 13:20:20.300,36,Chargedoff,0.3099,E,1,Other,Employed,False,0.0,2500.0,289E36247694182669C53AB,8.0,7500
106741,2013-07-10 05:35:26.810,36,Current,0.2346,D,2,Other,Employed,True,0.0,4166.666667,0CCF3686872871462D60B80,18.0,4000
106754,2013-04-22 09:37:02.397,60,Current,0.1419,B,1,Other,Employed,True,0.0,5925.166667,53583680615036593193CA4,20.0,10000
106756,2012-06-21 12:13:26.820,12,Completed,0.0628,A,1,Analyst,Employed,True,0.0,5166.666667,BA453653259236160F909A8,17.0,2000
106757,2011-09-12 11:10:06.097,36,Defaulted,0.1899,C,7,Other,Other,True,0.0,4083.333333,1779363005751444207B67D,7.0,5000
106760,2012-06-23 07:46:50.050,36,Completed,0.1469,B,15,Professional,Employed,False,0.0,3500.0,858F36546891456247DAC22,13.0,15000
106771,2010-06-02 04:16:40.103,36,Completed,0.092,A,6,Doctor,Full-time,True,0.0,14166.666667,C4743590505608678931BDD,6.0,2100
106776,2012-05-10 18:26:16.480,36,Completed,0.0974,A,2,Postal Service,Employed,True,0.0,5666.666667,BD0D36594431334828CA002,2.0,4000
106780,2009-10-13 18:21:42.567,36,Completed,0.26,E,1,Other,Full-time,False,0.0,5592.0,B1833570073925635873560,44.0,1975
106781,2012-08-21 22:20:01.723,60,Completed,0.1427,A,1,Other,Employed,True,0.0,5250.0,26453661723726793BF29D5,6.0,11080
106782,2012-01-22 22:39:20.427,36,Current,0.0899,A,2,Other,Employed,True,0.0,12600.0,E5EC3641996871561090880,31.0,6000
106786,2013-05-15 12:46:15.013,60,Current,0.2862,E,1,Other,Employed,False,0.0,5500.0,86343683596552101A3581D,38.0,4000
106790,2011-01-05 09:56:47.713,36,Completed,0.134,B,1,Civil Service,Full-time,True,1.0,3333.333333,DB3236094626362635CFEBE,35.0,5000
106795,2013-06-18 16:00:09.143,36,Current,0.1249,A,1,Professional,Employed,True,0.0,5708.333333,B2EC3685312540498DCF23A,11.0,8500
106796,2010-08-13 14:02:39.983,36,Chargedoff,0.3394,D,3,Other,Full-time,False,0.0,3561.833333,838435966776006752ED1A8,27.0,12000
106802,2011-10-17 12:49:24.483,36,Current,0.1656,B,2,Postal Service,Employed,True,14.0,4991.666667,87923632654395338F60501,28.0,2600
106815,2010-12-29 12:29:05.480,60,Completed,0.2199,C,1,Other,Employed,True,0.0,6000.0,4EBB362800389428972E3F9,21.0,11000
106817,2011-02-17 17:52:56.900,36,Chargedoff,0.2899,E,1,Analyst,Employed,True,0.0,4583.333333,E4063611148302937BAFD1F,10.0,7500
106862,2011-06-17 15:11:15.717,36,Chargedoff,0.3099,E,6,Other,Other,False,4.0,1896.0,EC8B362182568043086C9AF,49.0,7500
106865,2013-03-22 09:17:08.993,60,Current,0.1519,B,7,Clerical,Employed,True,9.0,2916.666667,E60F3688271686679C837DF,24.0,7750
106869,2012-08-30 00:54:42.033,36,Completed,0.2324,D,1,Engineer - Mechanical,Employed,True,9.0,5416.666667,21D036603444576576B2CB1,10.0,13600
106882,2011-10-02 22:25:52.647,36,Completed,0.3099,E,7,Administrative Assistant,Full-time,True,0.0,3275.0,A5F436315329527842B2CF1,15.0,2000
106884,2011-10-28 12:21:35.180,36,Current,0.2574,D,1,Engineer - Chemical,Employed,True,8.0,11500.0,55DF3633753527309764F51,14.0,3500
106885,2011-04-05 12:27:48.907,36,Completed,0.2399,D,7,Other,Employed,False,2.0,4704.0,2A233624717953101D2838F,26.0,8000
106888,2013-07-03 07:27:52.480,60,Current,0.0869,AA,3,Other,Employed,False,0.0,10416.666667,4F113688630824346DC52B2,8.0,15000
106896,2013-04-17 08:05:32.240,60,Current,0.1579,B,13,Sales - Commission,Employed,False,0.0,6383.333333,C3283679313321341CCF313,7.0,3000
106904,2012-04-18 08:43:16.393,36,Past Due (61-90 days),0.2287,D,2,Administrative Assistant,Full-time,True,0.0,2416.666667,C3D936487574941274F6C99,45.0,10000
106932,2013-07-15 13:09:57.077,36,Current,0.2159,C,7,Other,Full-time,True,45.0,3166.666667,D2ED3687077887722B1DA55,93.0,2000
106941,2012-11-13 09:37:58.203,36,Current,0.2272,D,6,Clerical,Full-time,False,8.0,3916.666667,6BBB3666354604578C48E53,18.0,4500
106944,2009-11-17 07:29:26.607,36,Completed,0.35,HR,7,Computer Programmer,Full-time,False,0.0,3500.0,224B3573768103929126966,17.0,4500
106947,2011-07-25 14:30:03.380,36,Defaulted,0.1029,A,1,Tradesman - Mechanic,Employed,True,0.0,5000.0,76003626475361731140CA6,32.0,7000
106951,2013-11-09 13:31:28.970,36,Current,0.176,C,15,Military Officer,Employed,False,0.0,10416.666667,A6BA369794237119386957B,26.0,2000
106954,2010-09-29 15:58:55.163,36,Completed,0.333,HR,1,Administrative Assistant,Full-time,False,0.0,2750.0,F5A23601581195628C6A447,10.0,5000
106955,2012-06-05 09:00:26.017,36,Current,0.2287,D,1,Professional,Employed,False,36.0,6250.0,864C3651933016675467FFA,9.0,3000
106962,2013-01-29 09:00:34.797,36,Current,0.2859,E,1,Skilled Labor,Employed,True,17.0,2666.666667,41D43673962241368C86A73,30.0,4000
106966,2012-09-06 03:39:36.400,60,Current,0.1486,A,2,Police Officer/Correction Officer,Employed,True,0.0,11166.666667,FD493661357017438ED03D1,11.0,15000
106969,2013-01-22 07:57:37.373,60,Current,0.1223,A,20,Accountant/CPA,Employed,True,0.0,5720.0,400D367378431696685E736,50.0,14876
106977,2010-05-18 17:55:46.900,36,Completed,0.2,A,7,Nurse (RN),Full-time,True,0.0,4500.0,A3073587549818272137F52,54.0,4500
106978,2013-08-29 19:10:00.327,60,Current,0.2284,C,1,Professional,Employed,False,0.0,6333.333333,43BE3691857369251AF0E1D,5.0,5500
106981,2013-01-06 19:46:06.977,60,Past Due (16-30 days),0.3165,E,1,Other,Employed,False,29.0,5100.0,526E36710146593528E0C23,10.0,4000
106985,2013-10-05 11:34:38.347,36,Current,0.2469,D,2,Professional,Employed,True,0.0,15583.333333,BE8136952505820083B3493,21.0,4000
107006,2013-11-03 15:37:33.400,60,Current,0.1399,B,1,Professional,Employed,False,48.0,5833.333333,C3693696954306494AB99D8,5.0,18000
107018,2012-05-01 09:06:37.383,36,Completed,0.1469,B,6,Retail Management,Employed,False,0.0,8000.0,74603650545161707CD7A6A,7.0,13000
107030,2014-02-27 05:01:44.510,60,Current,0.203,D,1,Executive,Employed,True,0.0,9583.333333,B5623707067320670E00BD7,91.0,8000
107037,2010-10-04 05:00:26.320,36,Completed,0.35,HR,1,Executive,Employed,False,0.0,7700.0,1B063600273198353AC5E93,30.0,2000
107038,2012-08-29 10:08:21.840,60,Current,0.1486,A,1,Other,Employed,True,0.0,12080.75,A3D23661157482149C9CE93,6.0,18000
107040,2013-02-18 09:57:49.980,60,Current,0.1269,A,1,Executive,Employed,True,0.0,9583.333333,441E36762175041990ABCB0,79.0,6500
107043,2011-04-14 11:19:13.730,36,Past Due (16-30 days),0.3125,HR,6,Professional,Full-time,False,27.0,16666.666667,61243617582032011CE044C,32.0,4000
107045,2013-09-26 08:49:21.570,36,Current,0.2225,D,7,Administrative Assistant,Employed,False,0.0,4151.75,A89F369299418491399DB34,13.0,3000
107046,2011-07-27 07:36:18.500,36,Current,0.3125,HR,1,Civil Service,Employed,False,5.0,4685.166667,5AF43626156867719D069D5,11.0,4000
107048,2012-03-09 10:30:52.120,36,Completed,0.0899,A,20,Realtor,Full-time,False,0.0,2585.916667,86AA364815712257711746B,21.0,5000
107049,2014-01-09 18:15:02.783,36,Current,0.201,D,13,Other,Employed,True,0.0,2833.333333,981C3704270912765554F1C,14.0,4000
107051,2009-08-13 20:01:54.880,36,Completed,0.0799,A,7,Other,Full-time,True,0.0,4250.0,04403566304421310C4CC85,12.0,1699
107052,2012-03-30 09:39:41.193,36,Completed,0.1449,B,1,Teacher,Employed,True,0.0,3200.333333,68FE3647383416392124D04,7.0,15000
107064,2011-11-16 04:40:25.677,60,Current,0.1465,A,1,Teacher,Employed,False,0.0,4387.5,A3C336357243175201AFA54,10.0,10000
107068,2013-04-19 17:51:12.307,60,Current,0.1914,C,1,Accountant/CPA,Employed,False,0.0,4166.666667,F4183680737888904EA9EF6,6.0,15000
107071,2013-01-03 16:51:24.253,12,Completed,0.0586,AA,3,Professional,Employed,True,0.0,16250.0,EB153671157078746765F43,22.0,13500
107074,2012-06-26 17:00:54.263,36,Current,0.2287,D,13,Other,Other,True,0.0,1500.0,08CF3654355473207C92503,15.0,2000
107077,2010-08-24 07:11:25.167,36,Completed,0.21,D,7,Other,Other,False,0.0,3333.333333,DB183597771071795D20F8D,24.0,1500
107078,2013-10-31 13:16:19.243,36,Current,0.1099,A,16,Nurse (RN),Employed,True,5.0,5416.666667,C1343696657037929F6F420,21.0,3500
